"","Date","bitcoin_price","bitcoin_ma5","bitcoin_ma30","bitcoin_ma180","bitcoin_perdict","bitcoin_perdict_ma5","bitcoin_perdict_ma30","bitcoin_perdict_ma180","gold_price","gold_ma5","gold_ma30","gold_ma180","gold_perdict","gold_perdict_ma5","gold_perdict_ma30","gold_perdict_ma180"
"166","2017/2/23",1130.01,1140.4987162,1127.95679296667,1116.15659806278,885.65,883.45,874.383333333333,827.055555555556,1247.9,1245.72,1228.98333333333,1230.43111111111,1267.6,1267.6,1267.6,1271.39444444444
"167","2017/2/24",1174.86625,1145.8150304,1134.72535546667,1125.34291076278,877.65,878.05,872.316666666667,829.144444444444,1253.65,1250.2,1229.46333333333,1230.28194444444,1267.6,1267.6,1267.6,1271.17222222222
"168","2017/2/25",1150.605714,1159.3207828,1142.33839296667,1133.58744885722,870.65,873.85,869.783333333333,831.216666666667,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017/2/26",1150.37,1170.83184,1150.00805963333,1142.21250441278,870.65,868.25,867.316666666667,833.266666666667,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017/2/27",1190.75195,1174.03659,1158.16693166667,1150.32511996833,864.65,863.85,864.883333333333,835.3,1257.2,1250.95,1229.65166666667,1230.06444444444,1267.6,1267.6,1267.6,1270.98333333333
"171","2017/2/28",1187.565286,1195.7976106,1166.75100666667,1158.84312385722,857.65,859.85,862.85,837.327777777778,1255.6,1248.99,1230.005,1229.80722222222,1267.6,1267.6,1267.6,1270.78888888889
"172","2017/3/1",1190.89,1222.7516106,1175.27767333333,1167.44295719056,855.65,854.05,860.916666666667,839.355555555556,1240.4,1243.56,1230.23666666667,1229.485,1267.6,1267.6,1267.6,1270.57222222222
"173","2017/3/2",1259.410817,1242.0012206,1177.90587,1175.85131226833,850.65,849.45,859.183333333333,841.383333333333,1238.1,1238.31,1230.59333333333,1229.19138888889,1267.6,1267.6,1267.6,1270.31111111111
"174","2017/3/3",1285.14,1258.6748234,1175.14001125,1184.93416044056,841.65,845.85,858.316666666667,843.444444444444,1226.5,1230.52,1231.23333333333,1228.92944444444,1267.6,1267.6,1267.6,1270.08333333333
"175","2017/3/4",1287,1275.5362984,1172.88967791667,1194.08393821833,841.65,842.65,857.55,845.505555555556,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017/3/5",1270.9333,1279.554135,1172.63792291667,1203.923577985,839.65,839.85,856.883333333333,847.566666666667,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017/3/6",1275.197375,1254.004795,1174.83294815,1213.69887322389,839.65,838.85,856.383333333333,849.611111111111,1230.95,1224.28,1232.41,1228.73361111111,1267.6,1267.6,1267.6,1269.85555555556
"178","2017/3/7",1279.5,1235.0986236,1176.90394815,1223.53520655722,836.65,840.65,855.816666666667,851.644444444444,1216.65,1217.97,1233.29333333333,1228.5375,1267.6,1267.6,1267.6,1269.62777777778
"179","2017/3/8",1157.3933,1219.3299636,1174.07063385,1235.27739376278,836.65,840.85,855.316666666667,853.666666666667,1209.2,1213.2,1234.18333333333,1228.37222222222,1267.6,1267.6,1267.6,1269.38888888889
"180","2017/3/9",1192.469143,1200.1224636,1168.02718472667,1245.80462077944,850.65,838.45,855.216666666667,855.738888888889,1206.55,1207.85,1234.45833333333,1228.23833333333,1267.6,1267.6,1267.6,1269.16666666667
"181","2017/3/10",1192.09,1189.7213886,1161.29118472667,1256.437676335,840.65,835.65,855.116666666667,858.327777777778,1202.65,1205.44,1234.555,1228.04777777778,1267.6,1267.6,1267.6,1268.95555555556
"182","2017/3/11",1179.159875,1203.7787286,1154.02185347667,1267.82929466833,827.65,832.05,855.283333333333,860.827777777778,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017/3/12",1227.494625,1214.3590572,1150.24263801,1279.320254985,822.65,827.25,855.683333333333,863.005555555556,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017/3/13",1227.68,1227.4209822,1146.59830467667,1291.10158831833,818.65,826.45,856.083333333333,865.311111111111,1204.2,1203.36,1234.88666666667,1227.9175,1267.6,1267.6,1267.6,1268.74444444444
"185","2017/3/14",1245.370786,1242.9890072,1141.59242301,1301.561505335,826.65,829.85,856.683333333333,867.305555555556,1204.6,1207.92,1235.70166666667,1227.73472222222,1267.6,1267.6,1267.6,1268.53333333333
"186","2017/3/15",1257.399625,1215.7244598,1136.60373181,1312.51392247944,836.65,835.45,857.516666666667,869.95,1198.8,1213.31,1236.00666666667,1227.46055555556,1267.6,1267.6,1267.6,1268.32222222222
"187","2017/3/16",1257,1160.6349323,1131.39873181,1323.23681136833,844.65,847.25,858.416666666667,872.688888888889,1229.35,1218.95,1236.16,1227.16666666667,1267.6,1267.6,1267.6,1268.10555555556
"188","2017/3/17",1091.171888,1105.0987751,1125.64935694333,1332.42447942389,850.65,857.45,859.483333333333,875.094444444444,1229.6,1226.35,1236.58666666667,1226.935,1267.6,1267.6,1267.6,1267.92222222222
"189","2017/3/18",952.2323625,1063.4357477,1119.45032777667,1341.73870061278,877.65,866.65,860.85,877.616666666667,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017/3/19",967.69,1035.7617563,1112.54999444333,1351.12353394611,877.65,874.25,862.216666666667,880.261111111111,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017/3/20",1049.084488,1040.1273787,1108.23889654333,1360.64741867944,882.65,880.65,863.65,882.9,1232.4,1236.4,1236.34833333333,1226.83416666667,1267.6,1267.6,1267.6,1267.77777777778
"192","2017/3/21",1118.630043,1057.4387062,1103.50162784333,1370.60853125167,882.65,881.65,865.083333333333,885.483333333333,1241.6,1240.03,1236.25833333333,1226.75194444444,1267.6,1267.6,1267.6,1267.68888888889
"193","2017/3/22",1113,1052.28464906,1098.63596117667,1380.41425347389,882.65,882.65,866.616666666667,888.066666666667,1249.05,1243.61,1237.38833333333,1226.69388888889,1267.6,1267.6,1267.6,1267.61111111111
"194","2017/3/23",1038.789,1028.05375146,1099.73799284333,1390.24610486278,882.65,882.65,868.15,890.783333333333,1247.5,1248.64,1238.92333333333,1226.70555555556,1267.6,1267.6,1267.6,1267.58333333333
"195","2017/3/24",941.9197143,995.68500536,1099.36068267667,1400.44431604611,882.65,882.65,869.216666666667,893.616666666667,1247.5,1251.77,1240.67166666667,1226.88138888889,1267.6,1267.6,1267.6,1267.58333333333
"196","2017/3/25",927.93,980.53085536,1099.09201601,1410.56031604611,882.65,882.65,870.616666666667,896.405555555556,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017/3/26",956.7863125,980.98105536,1100.04484934333,1419.95939875722,882.65,882.65,872.45,899.205555555556,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017/3/27",1037.22925,1000.7122125,1100.01559644333,1428.74826701278,882.65,882.65,874.45,902.138888888889,1257.55,1252.18,1242.275,1227.12638888889,1267.6,1267.6,1267.6,1267.58333333333
"199","2017/3/28",1041.04,1022.7071225,1099.72926311,1437.47987812389,882.65,882.65,876.583333333333,905.261111111111,1257.25,1252.44,1244.45666666667,1227.29888888889,1267.6,1267.6,1267.6,1267.6
"200","2017/3/29",1040.5755,1038.29786,1097.55102734333,1446.11611764611,882.65,882.65,878.45,908.35,1251.1,1251.91,1246.87833333333,1227.48,1267.6,1267.6,1267.6,1267.6
"201","2017/3/30",1037.90455,1048.2379242,1095.14637507667,1455.18944645722,882.65,882.65,879.983333333333,911.383333333333,1248.8,1249.85,1248.97333333333,1227.72611111111,1267.6,1267.6,1267.6,1267.6
"202","2017/3/31",1034.74,1059.8637492,1092.25837507667,1464.07933534611,882.65,882.65,881.25,914.361111111111,1244.85,1249.93,1251.145,1228.13388888889,1267.6,1267.6,1267.6,1267.6
"203","2017/4/1",1086.929571,1067.7466492,1095.45022591,1472.30112076278,882.65,882.65,882.316666666667,917.488888888889,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017/4/2",1099.169125,1088.4858118,1103.89697632667,1480.55235044611,882.65,882.65,882.483333333333,920.783333333333,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017/4/3",1079.99,1108.1536746,1110.87297632667,1488.37368377944,882.65,882.65,882.65,924.077777777778,1247.25,1248.87,1253.06666666667,1228.53305555556,1267.6,1267.6,1267.6,1267.6
"206","2017/4/4",1141.600363,1117.4737604,1116.50116299333,1496.34293616278,882.65,882.65,882.65,927.322222222222,1257.65,1249.61,1255.00666666667,1228.92222222222,1267.6,1267.6,1267.6,1267.6
"207","2017/4/5",1133.079314,1135.7307854,1120.60303906,1505.25993526278,882.65,882.65,882.65,930.483333333333,1245.8,1253.93,1257.26166666667,1229.39416666667,1267.6,1267.6,1267.6,1267.6
"208","2017/4/6",1133.53,1155.962753,1124.72403906,1514.14460192944,882.65,882.65,882.65,933.211111111111,1252.5,1254.49,1258.13166666667,1229.87555555556,1267.6,1267.6,1267.6,1267.6
"209","2017/4/7",1190.45425,1164.4486804,1132.14144656,1523.66203387389,882.65,882.65,882.65,935.961111111111,1266.45,1253.54,1258.82166666667,1230.41694444444,1267.6,1267.6,1267.6,1267.6
"210","2017/4/8",1181.149838,1179.3817926,1142.67705985,1532.45681839611,882.65,882.65,882.65,938.238888888889,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017/4/9",1184.03,1197.9992002,1153.10739318333,1541.30331839611,882.65,882.65,882.65,940.738888888889,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017/4/10",1207.744875,1203.7263502,1163.86167236667,1550.35992360722,882.65,882.65,882.65,943.172222222222,1250.05,1259.24,1258.69,1231.02138888889,1267.6,1267.6,1267.6,1267.6
"213","2017/4/11",1226.617038,1203.5011252,1172.92435986667,1559.14297995722,882.65,882.65,882.65,945.588888888889,1252.9,1265.57,1258.23833333333,1231.61222222222,1267.6,1267.6,1267.6,1267.6
"214","2017/4/12",1219.09,1203.7471366,1181.15702653333,1567.73281329056,882.65,882.65,882.65,948.077777777778,1274.3,1268.07,1257.59666666667,1232.20166666667,1267.6,1267.6,1267.6,1267.6
"215","2017/4/13",1180.023713,1196.2701616,1190.8476575,1576.39647201833,882.65,882.65,882.65,950.788888888889,1284.15,1273.87,1256.69333333333,1232.895,1267.6,1267.6,1267.6,1267.6
"216","2017/4/14",1185.260057,1188.3322366,1200.75014043333,1584.93465766833,882.65,882.65,882.65,953.311111111111,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017/4/15",1170.36,1185.6412116,1210.69214043333,1593.37321322389,882.65,882.65,882.65,955.833333333333,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017/4/16",1186.927413,1185.030469,1221.7002485,1600.19818877944,882.65,882.65,882.65,958.405555555556,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017/4/17",1205.634875,1191.5644752,1233.4638206,1605.90582377944,882.65,882.65,882.65,961.194444444444,NA,NA,NA,NA,NA,NA,NA,NA
"220","2017/4/18",1176.97,1205.8297402,1245.7158206,1611.48560155722,882.65,882.65,882.65,964.016666666667,1278.95,1279.71,1255.875,1233.53666666667,1267.6,1267.6,1267.6,1267.6
"221","2017/4/19",1217.930088,1215.7702576,1257.93887933333,1619.39850919611,882.65,882.65,882.65,966.8,1279.05,1281.22,1254.72833333333,1234.22055555556,1267.6,1267.6,1267.6,1267.6
"222","2017/4/20",1241.686325,1226.9055276,1271.2807379,1627.01597926556,882.65,882.65,882.65,969.488888888889,1282.1,1278.27,1253.86166666667,1235.0325,1267.6,1267.6,1267.6,1267.6
"223","2017/4/21",1236.63,1243.1091502,1284.12140456667,1634.62470148778,882.65,882.65,882.65,972.05,1281.85,1276.04,1253.26833333333,1235.75944444444,1267.6,1267.6,1267.6,1267.6
"224","2017/4/22",1261.311225,1247.6911326,1295.63521053333,1644.42243336556,882.65,882.65,882.65,974.833333333333,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017/4/23",1257.988113,1255.2368052,1310.95085676667,1654.89763472389,882.65,882.65,882.65,977.616666666667,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017/4/24",1240.84,1269.7327802,1326.51985676667,1665.48396805722,882.65,882.65,882.65,980.383333333333,1269.4,1272.6,1252.78166666667,1236.54111111111,1267.6,1267.6,1267.6,1267.6
"227","2017/4/25",1279.414688,1275.0745352,1345.02456926667,1675.81049807944,882.65,882.65,882.65,983.138888888889,1267.8,1268.74,1253.2,1237.41222222222,1267.6,1267.6,1267.6,1267.6
"228","2017/4/26",1309.109875,1289.7357984,1364.8370201,1684.94961845167,882.65,882.65,882.65,985.85,1261.85,1265.66,1253.48833333333,1238.39555555556,1267.6,1267.6,1267.6,1267.6
"229","2017/4/27",1288.02,1308.563606,1385.16735343333,1694.11211845167,882.65,882.65,882.65,988.572222222222,1262.8,1262.87,1253.3,1239.37888888889,1267.6,1267.6,1267.6,1267.6
"230","2017/4/28",1331.294429,1319.2806684,1404.8972301,1703.70830039611,882.65,882.65,882.85,991.255555555556,1266.45,1259.37,1253.735,1240.35444444444,1267.6,1267.6,1267.6,1267.6
"231","2017/4/29",1334.979038,1340.893256,1424.59911153333,1714.07332030167,882.65,882.65,883.05,993.938888888889,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017/4/30",1333,1373.7045136,1444.92044486667,1724.47670919056,882.65,882.65,883.25,996.583333333333,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017/5/1",1417.172813,1396.9556278,1463.32393026667,1734.37253886833,882.65,882.65,883.45,999.216666666667,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017/5/2",1452.076288,1431.6182452,1483.3856032,1744.854359935,882.65,882.65,883.883333333333,1001.93333333333,1255.45,1252.69,1253.99166666667,1241.5575,1267.6,1267.6,1267.6,1267.6
"235","2017/5/3",1447.55,1471.6852594,1503.61926986667,1755.29591549056,882.65,882.65,884.316666666667,1004.64444444444,1250.3,1245.74,1253.52833333333,1242.75,1267.6,1267.6,1267.6,1267.6
"236","2017/5/4",1508.292125,1492.0006968,1528.40561653333,1764.63262095167,882.65,882.65,884.75,1007.36666666667,1228.45,1238.41,1253.75833333333,1243.84972222222,1267.6,1267.6,1267.6,1267.6
"237","2017/5/5",1533.335071,1508.759125,1555.44639863333,1774.42772264056,882.65,882.65,885.183333333333,1010.11111111111,1228.05,1231.4,1254.16333333333,1244.96527777778,1267.6,1267.6,1267.6,1267.6
"238","2017/5/6",1518.75,1547.37297,1581.18673196667,1784.18288930722,882.65,882.65,886.083333333333,1012.87222222222,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017/5/7",1535.868429,1575.934545,1608.83176823333,1796.37234079056,882.65,882.65,886.983333333333,1015.64444444444,NA,NA,NA,NA,NA,NA,NA,NA
"240","2017/5/8",1640.619225,1621.8447808,1643.15584073333,1808.60818819611,882.65,882.65,887.883333333333,1018.43333333333,1229.8,1225.93,1253.77666666667,1246.0425,1267.6,1267.6,1267.6,1267.6
"241","2017/5/9",1651.1,1682.2928934,1677.00517406667,1820.59352152944,882.65,882.65,890.016666666667,1021.05,1220.4,1224.87,1253.17833333333,1247.11583333333,1267.6,1267.6,1267.6,1267.6
"242","2017/5/10",1762.88625,1740.9192076,1713.93156066667,1834.37836226833,882.65,882.65,894.583333333333,1023.71666666667,1222.95,1225.51,1252.70833333333,1248.16166666667,1267.6,1267.6,1267.6,1267.6
"243","2017/5/11",1820.990563,1767.1793652,1744.02712673333,1847.47960014056,882.65,883.85,899.15,1026.33333333333,1223.15,1226.21,1252.57166666667,1249.085,1267.6,1267.6,1267.6,1267.6
"244","2017/5/12",1829,1792.2226652,1777.08712673333,1860.494544585,882.65,885.05,903.716666666667,1028.98333333333,1231.25,1228.97,1252.5,1249.96611111111,1267.6,1267.6,1267.6,1267.6
"245","2017/5/13",1771.920013,1795.6454152,1805.81000576667,1875.11622259611,888.65,886.25,908.283333333333,1031.59444444444,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017/5/14",1776.3165,1779.2536976,1837.17506116667,1890.96580892389,888.65,887.45,912.85,1034.21666666667,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017/5/15",1780,1774.9507102,1869.07572783333,1906.89536447944,888.65,890.05,917.416666666667,1036.81111111111,1233.3,1235.86,1252.88833333333,1250.78305555556,1267.6,1267.6,1267.6,1267.6
"248","2017/5/16",1739.031975,1777.3627076,1898.0344312,1925.06573121278,888.65,891.45,921.983333333333,1039.40555555556,1234.2,1242.41,1253.60833333333,1251.42416666667,1267.6,1267.6,1267.6,1267.6
"249","2017/5/17",1807.485063,1814.4035052,1929.60664396667,1942.74251012389,895.65,892.85,926.55,1041.99444444444,1257.4,1246.56,1253.785,1252.085,1267.6,1267.6,1267.6,1267.6
"250","2017/5/18",1783.98,1868.9854628,1961.6859773,1960.21345456833,895.65,894.25,931.116666666667,1044.6,1255.9,1251.67,1253.94166666667,1252.72277777778,1267.6,1267.6,1267.6,1267.6
"251","2017/5/19",1961.520488,1922.9470678,1995.60174506667,1978.39172445167,895.65,898.45,935.683333333333,1047.19444444444,1252,1256.87,1254.06166666667,1253.33694444444,1267.6,1267.6,1267.6,1267.6
"252","2017/5/20",2052.909788,1979.5825178,2028.36301413333,1995.48983990167,895.65,901.25,940.25,1049.81666666667,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017/5/21",2008.84,2080.3285754,2062.0556808,2012.45561767944,909.65,904.05,944.816666666667,1052.42777777778,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017/5/22",2090.662313,2139.2884778,2106.97052306667,2029.31211547944,909.65,914.25,949.383333333333,1055.05,1258.85,1255.9,1253.91333333333,1253.91472222222,1267.6,1267.6,1267.6,1267.6
"255","2017/5/23",2287.710288,2206.1477774,2141.113911,2045.53710887944,909.65,939.05,954.25,1057.73888888889,1260.2,1256.11,1254.58166666667,1254.34972222222,1267.6,1267.6,1267.6,1267.6
"256","2017/5/24",2256.32,2246.7751488,2175.51157766667,2061.40527554611,946.65,961.05,962.216666666667,1060.42777777778,1252.55,1258.72,1254.72333333333,1254.865,1267.6,1267.6,1267.6,1267.6
"257","2017/5/25",2387.206286,2284.6066862,2210.99841266667,2078.07240749056,1019.65,983.05,969.683333333333,1063.16111111111,1256.95,1259.49,1255.62166666667,1255.25777777778,1267.6,1267.6,1267.6,1267.6
"258","2017/5/26",2211.976857,2265.6607886,2245.14448913333,2095.79302417389,1019.65,1005.05,975.216666666667,1065.93333333333,1265.05,1260.69,1256.29166666667,1255.56444444444,1267.6,1267.6,1267.6,1267.6
"259","2017/5/27",2279.82,2269.5829286,2280.79882246667,2113.46746861833,1019.65,1019.65,981.516666666667,1068.70555555556,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017/5/28",2192.9808,2250.1456714,2310.3239908,2131.07725399056,1019.65,1019.65,985.783333333333,1071.51111111111,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017/5/29",2275.9307,2264.9370828,2342.71961033333,2148.67027091833,1019.65,1019.65,994.016666666667,1074.35555555556,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017/5/30",2290.02,2288.821617,2373.586277,2166.16004869611,1019.65,1019.65,1002.88333333333,1077.21111111111,1262.7,1263.15,1256.705,1255.895,1267.6,1267.6,1267.6,1267.6
"263","2017/5/31",2285.933914,2332.211457,2397.03455283333,2184.76324110167,1019.65,1019.65,1009.81666666667,1080.09444444444,1266.2,1266.75,1257.44166666667,1256.33083333333,1267.6,1267.6,1267.6,1267.6
"264","2017/6/1",2399.242671,2382.1783486,2418.95037786667,2203.15128471278,1019.65,1019.65,1017.21666666667,1083.02777777778,1264.85,1269.73,1258.37,1256.67111111111,1267.6,1267.6,1267.6,1267.6
"265","2017/6/2",2409.93,2427.4089772,2442.08237786667,2221.45972915722,1019.65,1019.65,1025.35,1085.96111111111,1274.95,1275.89,1259.455,1257.03722222222,1267.6,1267.6,1267.6,1267.6
"266","2017/6/3",2525.765158,2476.1281944,2460.27800333333,2241.68643314056,1019.65,1019.65,1033.48333333333,1088.90555555556,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017/6/4",2516.173143,2572.9423996,2479.08801916667,2260.04860039056,1019.65,1019.65,1041.28333333333,1091.7,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017/6/5",2529.53,2623.9405722,2498.7933525,2278.41565594611,1019.65,1021.45,1048.41666666667,1094.64444444444,1279.95,1280.85,1259.92166666667,1257.45166666667,1267.6,1267.6,1267.6,1267.6
"269","2017/6/6",2883.313697,2655.3935406,2518.13938373333,2296.11957270722,1019.65,1041.85,1056.21666666667,1097.88333333333,1293.5,1282.5,1260.46333333333,1257.97527777778,1267.6,1267.6,1267.6,1267.6
"270","2017/6/7",2664.920863,2717.657172,2532.79197456667,2314.43207824611,1028.65,1059.25,1064.55,1101.04444444444,1291,1280.82,1260.92333333333,1258.53388888889,1267.6,1267.6,1267.6,1267.6
"271","2017/6/8",2683.03,2780.8257434,2548.03064123333,2332.17057824611,1121.65,1065.05,1071.58333333333,1104.26111111111,1273.1,1278.11,1260.46,1259.17138888889,1267.6,1267.6,1267.6,1267.6
"272","2017/6/9",2827.4913,2783.889004,2554.76259463333,2351.47890394056,1106.65,1075.45,1076.18333333333,1107.55,1266.55,1271.81,1260.005,1259.78527777778,1267.6,1267.6,1267.6,1267.6
"273","2017/6/10",2845.372857,2782.439844,2564.7755756,2368.608101485,1048.65,1073.05,1081.61666666667,1110.87777777778,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017/6/11",2898.63,2795.4708612,2572.1825756,2385.74465704056,1071.65,1075.85,1088.11666666667,1114.13333333333,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017/6/12",2657.675063,2771.1726012,2583.0133194,2402.88123600722,1016.65,1085.45,1094.61666666667,1117.58888888889,1266.4,1268.71,1259.24666666667,1260.185,1267.6,1267.6,1267.6,1267.6
"276","2017/6/13",2748.185086,2690.5940798,2593.32726893333,2419.49618262944,1135.65,1095.05,1100.65,1121.02777777778,1262,1265,1258.07666666667,1260.61027777778,1267.6,1267.6,1267.6,1267.6
"277","2017/6/14",2706,2603.8600426,2602.2699356,2435.83834929611,1154.65,1104.25,1106.68333333333,1124.32777777778,1275.5,1262.77,1256.74666666667,1260.96833333333,1267.6,1267.6,1267.6,1267.6
"278","2017/6/15",2442.48025,2567.91303,2608.6601843,2451.78334584611,1096.65,1128.85,1113.51666666667,1127.79444444444,1254.55,1259.12,1255.825,1261.335,1267.6,1267.6,1267.6,1267.6
"279","2017/6/16",2464.959814,2519.7538632,2612.05847336667,2464.93555494333,1117.65,1129.65,1121.35,1131.24444444444,1255.4,1255.16,1254.44833333333,1261.6025,1267.6,1267.6,1267.6,1267.6
"280","2017/6/17",2477.94,2501.9959158,2612.43614003333,2477.42855494333,1139.65,1124.65,1129.18333333333,1134.69444444444,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017/6/18",2507.389252,2533.4998658,2613.61814906667,2492.50934134333,1139.65,1130.05,1136.71666666667,1138.11666666667,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017/6/19",2617.210263,2574.716553,2616.40337223333,2507.10617878778,1129.65,1135.25,1143.75,1141.53888888889,1248.15,1248.56,1252.67666666667,1261.855,1267.6,1267.6,1267.6,1267.6
"283","2017/6/20",2600,2624.5861556,2618.71537223333,2521.35912323222,1123.65,1139.25,1150.65,1144.96111111111,1242.2,1247.81,1250.955,1262.03777777778,1267.6,1267.6,1267.6,1267.6
"284","2017/6/21",2671.04325,2665.8043052,2609.60384066667,2537.49592508222,1143.65,1142.85,1158.78333333333,1148.38333333333,1242.5,1247.87,1249.375,1262.24305555556,1267.6,1267.6,1267.6,1267.6
"285","2017/6/22",2727.288013,2660.1952302,2603.8131857,2554.36060259722,1159.65,1148.45,1165.58333333333,1151.80555555556,1250.8,1247.29,1247.84333333333,1262.455,1267.6,1267.6,1267.6,1267.6
